"JM" "Two" "Comps" "Stat"
"1" 6.01824041580971e-05 0.000456563785253055 "k=1" "SingFunc"
"2" 0.000306299510597299 0.000390226406592444 "k=2" "SingFunc"
"3" 0.000470064955577449 0.000573140893741076 "k=3" "SingFunc"
"4" 0.00117755451129021 0.00127515509688284 "k=1" "FeatLoad"
"5" 0.00539398403775382 0.00549392376161255 "k=2" "FeatLoad"
"6" 0.00792039595695708 0.00787169156903195 "k=3" "FeatLoad"
"7" 0 0.000937726344698575 "all" "difR2"
"8" -31.7384246634671 -28.4282391778322 "survLL" "sLL"
"9" 482506.961729673 482075.39627954 "jointLL" "jointLL"
"10" 3.3001822795357 3.13404456707375 "surv_coef" "surv_coef"
"11" 4.03574639706258 3.79428180079155 "surv_coef" "surv_coef"
"12" -0.174416055291188 -0.311419474485132 "surv_coef" "surv_coef"
"13" 0.294433504918753 0.575182155780456 "surv_coef" "surv_coef"
"14" 0.00880501254037954 -0.015866063810895 "surv_coef" "surv_coef"
