"JM" "Two" "Comps" "Stat"
"1" 0.000157873102029686 0.000481244486255861 "k=1" "SingFunc"
"2" 4.88244474325548e-05 6.39000666941873e-05 "k=2" "SingFunc"
"3" 0.00221877649038361 0.001602729454454 "k=3" "SingFunc"
"4" 0.000728101838840769 0.000796214291031545 "k=1" "FeatLoad"
"5" 0.00304978644867105 0.00300919928415981 "k=2" "FeatLoad"
"6" 0.0049673107369394 0.00494731171551562 "k=3" "FeatLoad"
"7" 0 0.00057362123661675 "all" "difR2"
"8" -26.1516785420519 -24.310676101079 "survLL" "sLL"
"9" 729630.610086684 728843.898066608 "jointLL" "jointLL"
"10" 3.66543424520551 3.69431768004665 "surv_coef" "surv_coef"
"11" 2.1934920228821 2.23531960812918 "surv_coef" "surv_coef"
"12" -0.18623876976366 -0.263146235433825 "surv_coef" "surv_coef"
"13" 0.248867461623635 0.502723865793509 "surv_coef" "surv_coef"
"14" -0.0256643688626384 -0.0603646523274964 "surv_coef" "surv_coef"
