"JM" "Two" "Comps" "Stat"
"1" 0.00014587033179436 0.000141200361154332 "k=1" "SingFunc"
"2" 0.000108173548153722 3.16990768282836e-05 "k=2" "SingFunc"
"3" 0.00686463350704486 0.00321532172790963 "k=3" "SingFunc"
"4" 0.00123121447003018 0.00122397338745387 "k=1" "FeatLoad"
"5" 0.0046214387258083 0.00458815052243489 "k=2" "FeatLoad"
"6" 0.00815678425763696 0.00810863446853242 "k=3" "FeatLoad"
"7" 0 0.000906215335161553 "all" "difR2"
"8" -56.4800640952454 -57.3422904331019 "survLL" "sLL"
"9" 481932.244678017 481680.514798853 "jointLL" "jointLL"
"10" 3.79371957655074 3.72223915509985 "surv_coef" "surv_coef"
"11" 3.48831840197182 3.32729325935369 "surv_coef" "surv_coef"
"12" -0.158857394968983 -0.188064525425207 "surv_coef" "surv_coef"
"13" 0.201351916108372 0.36476648806213 "surv_coef" "surv_coef"
"14" 0.015096628634073 0.0257915669227813 "surv_coef" "surv_coef"
