"JM" "Two" "Comps" "Stat"
"1" 0.000281360735774374 0.000853217436475536 "k=1" "SingFunc"
"2" 6.81949655415931e-05 8.67272104464428e-05 "k=2" "SingFunc"
"3" 0.00167424813853257 0.0033772462125565 "k=3" "SingFunc"
"4" 0.000886617572159253 0.000983104193167114 "k=1" "FeatLoad"
"5" 0.00283977647975721 0.00276847961458283 "k=2" "FeatLoad"
"6" 0.00632272974143919 0.00627592997641911 "k=3" "FeatLoad"
"7" 0 0.000560072303309234 "all" "difR2"
"8" -52.2967522030764 -49.3739125473881 "survLL" "sLL"
"9" 732408.900031249 731699.181777801 "jointLL" "jointLL"
"10" 3.16714879964716 3.14607117416823 "surv_coef" "surv_coef"
"11" 3.05323961640237 2.98932279958985 "surv_coef" "surv_coef"
"12" -0.150811693336817 -0.212630036084027 "surv_coef" "surv_coef"
"13" 0.257292173713074 0.556350912439052 "surv_coef" "surv_coef"
"14" -0.0200102145342041 0.0112721461748675 "surv_coef" "surv_coef"
