"JM" "Two" "Comps" "Stat"
"1" 0.000846098662902803 0.00272557226736315 "k=1" "SingFunc"
"2" 0.00066827610638692 0.0066200350754033 "k=2" "SingFunc"
"3" 0.0271620241238323 0.372879744754176 "k=3" "SingFunc"
"4" 0.00266274563097755 0.0033300703429276 "k=1" "FeatLoad"
"5" 0.00805077369408662 0.0155295700374666 "k=2" "FeatLoad"
"6" 0.0131256114555887 0.0908033568806491 "k=3" "FeatLoad"
"7" 0 0.0071384941731043 "all" "difR2"
"8" -10.5312483371191 -6.31802884301524 "survLL" "sLL"
"9" 246229.931579698 241910.198970034 "jointLL" "jointLL"
"10" 3.14973435398236 2.76765578317825 "surv_coef" "surv_coef"
"11" 4.26332303452044 4.12822069942131 "surv_coef" "surv_coef"
"12" -0.189220069512278 -0.432906850302568 "surv_coef" "surv_coef"
"13" 0.44050144798737 0.868408825305527 "surv_coef" "surv_coef"
"14" -0.0626284521812947 0.26104121019532 "surv_coef" "surv_coef"
