"JM" "Two" "Comps" "Stat"
"1" 8.16676341770463e-05 0.000522581070988551 "k=1" "SingFunc"
"2" 0.000120867869545672 8.94237383326059e-05 "k=2" "SingFunc"
"3" 0.000178123118889337 0.000407656846984697 "k=3" "SingFunc"
"4" 0.00111741814963848 0.00125731239022505 "k=1" "FeatLoad"
"5" 0.00404848877799674 0.00402134930498635 "k=2" "FeatLoad"
"6" 0.00847325117501449 0.00844479383952904 "k=3" "FeatLoad"
"7" 0 0.000884036375309871 "all" "difR2"
"8" -41.4500081487662 -38.1498555889935 "survLL" "sLL"
"9" 494884.020411832 494403.914660725 "jointLL" "jointLL"
"10" 3.63079278806661 3.59514856485525 "surv_coef" "surv_coef"
"11" 2.64116755472283 2.59309293429367 "surv_coef" "surv_coef"
"12" -0.107755295692692 -0.1759495283719 "surv_coef" "surv_coef"
"13" 0.255440685696333 0.550602943895747 "surv_coef" "surv_coef"
"14" 0.063161969688526 0.14427423447652 "surv_coef" "surv_coef"
