"JM" "Two" "Comps" "Stat"
"1" 9.98725525725998e-05 0.000261339550720227 "k=1" "SingFunc"
"2" 0.000206806687612718 0.000196043037714082 "k=2" "SingFunc"
"3" 0.000224988121380055 0.000283127745944531 "k=3" "SingFunc"
"4" 0.00132021673469743 0.00137715051521926 "k=1" "FeatLoad"
"5" 0.00400294809015804 0.00397810905025914 "k=2" "FeatLoad"
"6" 0.00720251588623577 0.00721835104941606 "k=3" "FeatLoad"
"7" 0 0.00103094321506547 "all" "difR2"
"8" -45.8006758123062 -43.5712126226444 "survLL" "sLL"
"9" 487248.923885526 486886.600082474 "jointLL" "jointLL"
"10" 3.80945141204318 3.89461966467286 "surv_coef" "surv_coef"
"11" 2.38451772902054 2.44667031941767 "surv_coef" "surv_coef"
"12" -0.150040386136776 -0.210362007293475 "surv_coef" "surv_coef"
"13" 0.1833663584067 0.398542039854037 "surv_coef" "surv_coef"
"14" 0.0772552402352795 0.181141288758288 "surv_coef" "surv_coef"
