"JM" "Two" "Comps" "Stat"
"1" 6.40941962004776e-05 0.000512639673933025 "k=1" "SingFunc"
"2" 7.88104644698381e-05 0.000101364106544047 "k=2" "SingFunc"
"3" 0.000166911490013751 0.000295297711618678 "k=3" "SingFunc"
"4" 0.000741466484101721 0.000912480959758413 "k=1" "FeatLoad"
"5" 0.00286363794194197 0.0028436886687106 "k=2" "FeatLoad"
"6" 0.00527200230457895 0.00530498647261872 "k=3" "FeatLoad"
"7" 0 0.000651265905554976 "all" "difR2"
"8" -47.8544607166179 -44.4466685825752 "survLL" "sLL"
"9" 747441.978772761 746753.484238663 "jointLL" "jointLL"
"10" 3.70525380893853 3.65191843173872 "surv_coef" "surv_coef"
"11" 2.636311911155 2.54125755599796 "surv_coef" "surv_coef"
"12" -0.269782159193131 -0.333897302242637 "surv_coef" "surv_coef"
"13" 0.172677939335946 0.393474572981236 "surv_coef" "surv_coef"
"14" -0.106305705884716 -0.236882915869313 "surv_coef" "surv_coef"
