"JM" "Two" "Comps" "Stat"
"1" 7.34751139048879e-05 0.0014457766594736 "k=1" "SingFunc"
"2" 3.9912438637775e-05 0.000510216913125298 "k=2" "SingFunc"
"3" 0.000484771300304488 0.000475118588550813 "k=3" "SingFunc"
"4" 0.00127168716590843 0.00211696700653236 "k=1" "FeatLoad"
"5" 0.00338639096958741 0.00369973231542682 "k=2" "FeatLoad"
"6" 0.00737788237310111 0.00747141138857794 "k=3" "FeatLoad"
"7" 0 0.000729365758476486 "all" "difR2"
"8" -34.0724290927705 -22.6905942542878 "survLL" "sLL"
"9" 497059.724361884 496429.537396428 "jointLL" "jointLL"
"10" 4.33937827794864 4.05754257270664 "surv_coef" "surv_coef"
"11" 2.88992561342237 2.71816607241709 "surv_coef" "surv_coef"
"12" 0.0674885134202886 -0.101022860091805 "surv_coef" "surv_coef"
"13" 0.283113241599917 0.672906210813208 "surv_coef" "surv_coef"
"14" -0.0755103974435143 -0.232563147778727 "surv_coef" "surv_coef"
