"JM" "Two" "Comps" "Stat"
"1" 0.00857765635777564 0.00513178236747187 "k=1" "SingFunc"
"2" 0.00141205612407349 0.00094970209265156 "k=2" "SingFunc"
"3" 0.945782780682519 1.02731754932622 "k=3" "SingFunc"
"4" 0.0163317740861092 0.019989324522115 "k=1" "FeatLoad"
"5" 0.0106451813417436 0.00990512041512272 "k=2" "FeatLoad"
"6" 0.0395606030809721 0.0256708522866631 "k=3" "FeatLoad"
"7" 0 0.0103293660979286 "all" "difR2"
"8" 5.29958699424074 9.68328228530153 "survLL" "sLL"
"9" 238455.267932808 236980.926371047 "jointLL" "jointLL"
"10" 4.05163667670532 3.37190290787918 "surv_coef" "surv_coef"
"11" 4.55285529470804 3.72594587158803 "surv_coef" "surv_coef"
"12" -0.17735180470636 -0.384975394565624 "surv_coef" "surv_coef"
"13" 0.5621864734826 0.757239313873297 "surv_coef" "surv_coef"
"14" -0.085673572234105 -0.00405853536474105 "surv_coef" "surv_coef"
