"JM" "Two" "Comps" "Stat"
"1" 0.000120142714392953 0.000379437046926025 "k=1" "SingFunc"
"2" 7.46315926347585e-05 0.000130914167703919 "k=2" "SingFunc"
"3" 0.000396774778268377 0.000159731014965894 "k=3" "SingFunc"
"4" 0.00130134250873195 0.0013629239557428 "k=1" "FeatLoad"
"5" 0.0042385552403721 0.00435869925115342 "k=2" "FeatLoad"
"6" 0.00919178755226487 0.00912973286641385 "k=3" "FeatLoad"
"7" 0 0.00105118229338053 "all" "difR2"
"8" -57.6761162225916 -56.4511771447259 "survLL" "sLL"
"9" 484736.966996949 484356.784667762 "jointLL" "jointLL"
"10" 3.49453897705791 3.43823315440976 "surv_coef" "surv_coef"
"11" 3.1401115318169 3.00279257924933 "surv_coef" "surv_coef"
"12" -0.156849998785752 -0.211875105187916 "surv_coef" "surv_coef"
"13" 0.248602153200229 0.492337451042841 "surv_coef" "surv_coef"
"14" 0.0536581086752508 0.150257151699371 "surv_coef" "surv_coef"
