"JM" "Two" "Comps" "Stat"
"1" 0.00109995808603627 0.00249279794719097 "k=1" "SingFunc"
"2" 0.000111035215188173 0.00048507885362626 "k=2" "SingFunc"
"3" 0.0138571595177137 0.034724261251772 "k=3" "SingFunc"
"4" 0.00267625903177662 0.00282933148232899 "k=1" "FeatLoad"
"5" 0.0106403464925198 0.0095886628468583 "k=2" "FeatLoad"
"6" 0.0130052341414323 0.0141665525494369 "k=3" "FeatLoad"
"7" 0 0.000295393757456797 "all" "difR2"
"8" -9.35583132644325 -8.15900550608823 "survLL" "sLL"
"9" 247585.304006949 246903.357542552 "jointLL" "jointLL"
"10" 4.01549517483306 3.78028964885421 "surv_coef" "surv_coef"
"11" 4.05854091853806 3.64591332202128 "surv_coef" "surv_coef"
"12" 0.0663313183674657 0.0241301121790589 "surv_coef" "surv_coef"
"13" -0.183384684557708 -0.340237585837226 "surv_coef" "surv_coef"
"14" -0.0224351755243019 -0.0184436377490541 "surv_coef" "surv_coef"
