"JM" "Two" "Comps" "Stat"
"1" 0.000139540852082291 0.000779955435964909 "k=1" "SingFunc"
"2" 0.000217174091286306 0.000298869439907665 "k=2" "SingFunc"
"3" 0.000244799236612088 0.000367385282633976 "k=3" "SingFunc"
"4" 0.00122019994755727 0.00149514656964602 "k=1" "FeatLoad"
"5" 0.0048194670141338 0.00480044620487314 "k=2" "FeatLoad"
"6" 0.00803878717777737 0.00806438782784507 "k=3" "FeatLoad"
"7" 0 0.000894360596548904 "all" "difR2"
"8" -41.4017281601803 -35.7419348602911 "survLL" "sLL"
"9" 489645.331807708 489105.39898044 "jointLL" "jointLL"
"10" 3.80932078589958 3.726782638804 "surv_coef" "surv_coef"
"11" 3.66868816719216 3.55689588262563 "surv_coef" "surv_coef"
"12" -0.280726037235323 -0.379649546190031 "surv_coef" "surv_coef"
"13" 0.245722529307043 0.562011212316357 "surv_coef" "surv_coef"
"14" 0.0777256409102968 0.174607957380589 "surv_coef" "surv_coef"
