"JM" "Two" "Comps" "Stat"
"1" 5.30008220507799e-05 0.000277368085355185 "k=1" "SingFunc"
"2" 0.000117986727734992 9.78188386297949e-05 "k=2" "SingFunc"
"3" 0.000155688424891454 0.000312136670077942 "k=3" "SingFunc"
"4" 0.00119839788992706 0.00126119448878379 "k=1" "FeatLoad"
"5" 0.00492152309309583 0.00490444125374791 "k=2" "FeatLoad"
"6" 0.00726900537577336 0.00721724563011668 "k=3" "FeatLoad"
"7" 0 0.00102617284604933 "all" "difR2"
"8" -41.9903638921757 -42.0604289379315 "survLL" "sLL"
"9" 482604.167681392 482250.400671174 "jointLL" "jointLL"
"10" 3.77640478340703 3.77941588918584 "surv_coef" "surv_coef"
"11" 2.84931413288291 2.79426008388891 "surv_coef" "surv_coef"
"12" -0.134267886107258 -0.20446997413336 "surv_coef" "surv_coef"
"13" 0.227465185281624 0.420678454631965 "surv_coef" "surv_coef"
"14" 0.0381453660272676 0.0919415393866803 "surv_coef" "surv_coef"
