"JM" "Two" "Comps" "Stat"
"1" 0.000250545954272431 0.00154033657895511 "k=1" "SingFunc"
"2" 3.27470037764455e-05 0.00015277358832716 "k=2" "SingFunc"
"3" 0.0023523515181228 0.000930185022736954 "k=3" "SingFunc"
"4" 0.0012274345789793 0.00166038109279019 "k=1" "FeatLoad"
"5" 0.00403357193830844 0.00402770322859463 "k=2" "FeatLoad"
"6" 0.0074581975885426 0.00744677970551255 "k=3" "FeatLoad"
"7" 0 0.00076935781845755 "all" "difR2"
"8" -41.389042026007 -37.3715428818619 "survLL" "sLL"
"9" 497963.215569054 497441.606486305 "jointLL" "jointLL"
"10" 3.41909490218461 3.298814172846 "surv_coef" "surv_coef"
"11" 3.78483234499239 3.67876223911492 "surv_coef" "surv_coef"
"12" -0.221567786109914 -0.383882247227065 "surv_coef" "surv_coef"
"13" 0.313965804415767 0.615412354989397 "surv_coef" "surv_coef"
"14" 0.0507710027594668 0.127625207589029 "surv_coef" "surv_coef"
