"JM" "Two" "Comps" "Stat"
"1" 9.89335930664726e-05 0.000536087809759778 "k=1" "SingFunc"
"2" 9.28282259727621e-05 0.000157000405983274 "k=2" "SingFunc"
"3" 0.000566927162829278 0.000331978546695978 "k=3" "SingFunc"
"4" 0.00133368514389149 0.00149886816322044 "k=1" "FeatLoad"
"5" 0.00454742367891727 0.00460958680489765 "k=2" "FeatLoad"
"6" 0.00864423733565908 0.0086202279755298 "k=3" "FeatLoad"
"7" 0 0.00102854001372266 "all" "difR2"
"8" -45.9531579121395 -43.2242663740681 "survLL" "sLL"
"9" 485224.569748252 484801.658167258 "jointLL" "jointLL"
"10" 4.32583427271651 4.21893792129904 "surv_coef" "surv_coef"
"11" 2.63252778250016 2.46626680986214 "surv_coef" "surv_coef"
"12" -0.159221156658025 -0.222222142668277 "surv_coef" "surv_coef"
"13" 0.186814966152406 0.41582266037671 "surv_coef" "surv_coef"
"14" 0.100642970724341 0.222928378488546 "surv_coef" "surv_coef"
