"JM" "Two" "Comps" "Stat"
"1" 6.30126436927759e-05 0.000864567710531689 "k=1" "SingFunc"
"2" 0.000100734903774613 8.23439144559361e-05 "k=2" "SingFunc"
"3" 0.00014508906919644 0.000183945677340301 "k=3" "SingFunc"
"4" 0.00142462467501328 0.00169022869041309 "k=1" "FeatLoad"
"5" 0.00482792322529291 0.00490280845101312 "k=2" "FeatLoad"
"6" 0.00814441720789561 0.00813806500865288 "k=3" "FeatLoad"
"7" 0 0.000984316309196487 "all" "difR2"
"8" -41.7576644595494 -39.7467535266246 "survLL" "sLL"
"9" 482612.760712781 482137.871625687 "jointLL" "jointLL"
"10" 4.68607711756985 4.66819800457229 "surv_coef" "surv_coef"
"11" 2.92878978468111 2.89803079174882 "surv_coef" "surv_coef"
"12" -0.236145510542136 -0.350776884377014 "surv_coef" "surv_coef"
"13" 0.321428158604629 0.611544034804683 "surv_coef" "surv_coef"
"14" -0.0362012462369959 -0.0412708926402622 "surv_coef" "surv_coef"
