"JM" "Two" "Comps" "Stat"
"1" 0.000103522628490063 0.000998106470027824 "k=1" "SingFunc"
"2" 3.55993333106499e-05 9.74742786374667e-05 "k=2" "SingFunc"
"3" 0.00111280903280016 0.000958163169036114 "k=3" "SingFunc"
"4" 0.000812040790725265 0.00114138958551134 "k=1" "FeatLoad"
"5" 0.00308575483293003 0.00306106360954458 "k=2" "FeatLoad"
"6" 0.00563605831259916 0.00582463014735018 "k=3" "FeatLoad"
"7" 0 0.000580492957920731 "all" "difR2"
"8" -31.8767634671119 -25.5878243174259 "survLL" "sLL"
"9" 730082.220054977 729232.922499989 "jointLL" "jointLL"
"10" 3.59189706637102 3.58142954913866 "surv_coef" "surv_coef"
"11" 2.97164896079043 2.98119623087878 "surv_coef" "surv_coef"
"12" -0.149908054426984 -0.256708737130978 "surv_coef" "surv_coef"
"13" 0.284593130499962 0.606702196060741 "surv_coef" "surv_coef"
"14" 0.0253145206747405 0.124425022543528 "surv_coef" "surv_coef"
