"JM" "Two" "Comps" "Stat"
"1" 7.83370699631206e-05 0.000642725909020373 "k=1" "SingFunc"
"2" 0.000111011539937508 0.000125660252110575 "k=2" "SingFunc"
"3" 0.00327714328796981 0.00257881442923649 "k=3" "SingFunc"
"4" 0.000788263936942566 0.000972687539313828 "k=1" "FeatLoad"
"5" 0.00283719514017637 0.00283645578547948 "k=2" "FeatLoad"
"6" 0.00600107787105759 0.00610202713660822 "k=3" "FeatLoad"
"7" 0 0.000542949738777776 "all" "difR2"
"8" -39.1083648570885 -28.4336645822559 "survLL" "sLL"
"9" 725043.654861594 724246.166297567 "jointLL" "jointLL"
"10" 3.64470844303718 3.61246418254723 "surv_coef" "surv_coef"
"11" 2.13643395973068 2.09508303218039 "surv_coef" "surv_coef"
"12" -0.191636359494589 -0.314255066007313 "surv_coef" "surv_coef"
"13" 0.254067632715987 0.621567395244018 "surv_coef" "surv_coef"
"14" -0.0774300005229052 -0.168232428216065 "surv_coef" "surv_coef"
