"JM" "Two" "Comps" "Stat"
"1" 0.000223513140826818 0.00813119251985933 "k=1" "SingFunc"
"2" 0.000295242008793199 0.00785594979438114 "k=2" "SingFunc"
"3" 0.000312900900950599 1.577955083605 "k=3" "SingFunc"
"4" 0.00238961574406261 0.00330679633294061 "k=1" "FeatLoad"
"5" 0.0146975928798045 0.0538196036139807 "k=2" "FeatLoad"
"6" 0.0123123428766069 0.0226572554931725 "k=3" "FeatLoad"
"7" 0 0.0112972806622823 "all" "difR2"
"8" -5.99057476875329 -4.21486029120403 "survLL" "sLL"
"9" 245405.118624769 238058.04347163 "jointLL" "jointLL"
"10" 3.6100467146532 3.3486107702273 "surv_coef" "surv_coef"
"11" 2.58394861576547 2.32994749281258 "surv_coef" "surv_coef"
"12" -0.0521738358856084 -0.158112462433853 "surv_coef" "surv_coef"
"13" -0.218474115714124 -0.417452481103127 "surv_coef" "surv_coef"
"14" -0.0709241480228276 -0.126488416405909 "surv_coef" "surv_coef"
