"JM" "Two" "Comps" "Stat"
"1" 9.68844950611833e-05 0.000413858346654387 "k=1" "SingFunc"
"2" 0.000196609959808378 0.000192354770380609 "k=2" "SingFunc"
"3" 0.000298785648116448 0.000240086237021021 "k=3" "SingFunc"
"4" 0.00111602540239024 0.00125358859096877 "k=1" "FeatLoad"
"5" 0.00501779898461067 0.00493812984971626 "k=2" "FeatLoad"
"6" 0.00706501034304976 0.00702577786319496 "k=3" "FeatLoad"
"7" 0 0.000930131332996353 "all" "difR2"
"8" -35.2276760741856 -33.6060966179559 "survLL" "sLL"
"9" 502297.612767099 501840.745079606 "jointLL" "jointLL"
"10" 4.23275117399847 4.13794498292402 "surv_coef" "surv_coef"
"11" 3.41734940299288 3.26460581737563 "surv_coef" "surv_coef"
"12" -0.227375627210397 -0.2954012823045 "surv_coef" "surv_coef"
"13" 0.218026248152165 0.438474263618954 "surv_coef" "surv_coef"
"14" 0.0286657675723149 0.0711658962825442 "surv_coef" "surv_coef"
