"JM" "Two" "Comps" "Stat"
"1" 0.000111578987359224 0.000642331707988359 "k=1" "SingFunc"
"2" 7.44343376572838e-05 0.000133639756213834 "k=2" "SingFunc"
"3" 0.000243515461278333 0.000632828871395075 "k=3" "SingFunc"
"4" 0.00084178202132492 0.000984919307959317 "k=1" "FeatLoad"
"5" 0.00316849100601403 0.00334522906229161 "k=2" "FeatLoad"
"6" 0.00536238404980136 0.00551189343074556 "k=3" "FeatLoad"
"7" 0 0.00063094160285071 "all" "difR2"
"8" -39.9889154637344 -34.2845251428367 "survLL" "sLL"
"9" 718350.318471202 717477.84100433 "jointLL" "jointLL"
"10" 3.29720822646324 3.20213408597754 "surv_coef" "surv_coef"
"11" 2.48127595888355 2.43848065102537 "surv_coef" "surv_coef"
"12" -0.153693160728613 -0.216416806195953 "surv_coef" "surv_coef"
"13" 0.233633222462174 0.517060910304044 "surv_coef" "surv_coef"
"14" -0.0734086623905176 -0.150263188784742 "surv_coef" "surv_coef"
