"JM" "Two" "Comps" "Stat"
"1" 8.50114037761681e-05 0.000873106485899627 "k=1" "SingFunc"
"2" 6.49533722393386e-05 9.05707888099925e-05 "k=2" "SingFunc"
"3" 0.000590851201917751 0.00108501880830329 "k=3" "SingFunc"
"4" 0.000727358454395494 0.000926347945720989 "k=1" "FeatLoad"
"5" 0.00306719410744211 0.00318748150479243 "k=2" "FeatLoad"
"6" 0.00498096784153115 0.00499105890429749 "k=3" "FeatLoad"
"7" 0 0.000583702137748832 "all" "difR2"
"8" -28.6730459794922 -21.4281769369716 "survLL" "sLL"
"9" 737064.526339022 736189.237140696 "jointLL" "jointLL"
"10" 3.59516081865545 3.58948664399219 "surv_coef" "surv_coef"
"11" 2.52629413805979 2.50846371463365 "surv_coef" "surv_coef"
"12" -0.100803760151594 -0.187850247292023 "surv_coef" "surv_coef"
"13" 0.261246899070974 0.583544215073297 "surv_coef" "surv_coef"
"14" -0.0622917583318353 -0.119654430745963 "surv_coef" "surv_coef"
