"JM" "Two" "Comps" "Stat"
"1" 0.000105578318113044 0.00132653923445042 "k=1" "SingFunc"
"2" 4.0267169592744e-05 0.000138822422546597 "k=2" "SingFunc"
"3" 0.00131821607783412 0.0030167931474075 "k=3" "SingFunc"
"4" 0.000796709306117037 0.000999360038572537 "k=1" "FeatLoad"
"5" 0.00280434247756672 0.00287983786456787 "k=2" "FeatLoad"
"6" 0.00479046532843196 0.0047411568572438 "k=3" "FeatLoad"
"7" 0 0.000520034254888668 "all" "difR2"
"8" -35.945724586126 -26.711940207787 "survLL" "sLL"
"9" 740857.093618787 739784.36757519 "jointLL" "jointLL"
"10" 3.48436773507501 3.46857902517863 "surv_coef" "surv_coef"
"11" 2.4348854832545 2.4291750041945 "surv_coef" "surv_coef"
"12" -0.2348846391358 -0.356551143273782 "surv_coef" "surv_coef"
"13" 0.291587256216755 0.6127414979809 "surv_coef" "surv_coef"
"14" 0.0466856743402559 0.0910530023350509 "surv_coef" "surv_coef"
