"JM" "Two" "Comps" "Stat"
"1" 8.25282760905884e-05 0.000313028585800374 "k=1" "SingFunc"
"2" 9.23789776292538e-05 6.39752620306356e-05 "k=2" "SingFunc"
"3" 0.000723331388513592 0.000373616302999367 "k=3" "SingFunc"
"4" 0.000794057603150835 0.000852570051041123 "k=1" "FeatLoad"
"5" 0.0029879232283214 0.00300770522829429 "k=2" "FeatLoad"
"6" 0.00522435589566956 0.00518677296708208 "k=3" "FeatLoad"
"7" 0 0.00069081635472612 "all" "difR2"
"8" -34.6242791503806 -33.8065528191113 "survLL" "sLL"
"9" 727435.490710698 726836.12753922 "jointLL" "jointLL"
"10" 3.75992939322376 3.72111785294553 "surv_coef" "surv_coef"
"11" 2.52061041736924 2.47985169195209 "surv_coef" "surv_coef"
"12" -0.147853733039438 -0.182282003215908 "surv_coef" "surv_coef"
"13" 0.244447359895669 0.490612691929886 "surv_coef" "surv_coef"
"14" 0.109675734213811 0.255691008104291 "surv_coef" "surv_coef"
