"JM" "Two" "Comps" "Stat"
"1" 7.92057775328181e-05 0.00118053255044462 "k=1" "SingFunc"
"2" 0.00011387942149539 0.000471206980708985 "k=2" "SingFunc"
"3" 0.000855546921711906 0.00167358099797451 "k=3" "SingFunc"
"4" 0.00126454311967106 0.00237044313848229 "k=1" "FeatLoad"
"5" 0.00408819296780818 0.00430608802031233 "k=2" "FeatLoad"
"6" 0.00637945519388412 0.00633866550889587 "k=3" "FeatLoad"
"7" 0 0.000704791612971323 "all" "difR2"
"8" -44.2663880196402 -37.8655147267454 "survLL" "sLL"
"9" 493530.785025641 492871.351018516 "jointLL" "jointLL"
"10" 2.92277342872112 2.8478182564201 "surv_coef" "surv_coef"
"11" 3.96151254632154 3.92424301329211 "surv_coef" "surv_coef"
"12" -0.131841913378434 -0.259152601449443 "surv_coef" "surv_coef"
"13" 0.239805735551147 0.570060243359857 "surv_coef" "surv_coef"
"14" 0.0232320776270651 0.062556926948716 "surv_coef" "surv_coef"
