"JM" "Two" "Comps" "Stat"
"1" 3.07551930758039e-05 0.000510547750463194 "k=1" "SingFunc"
"2" 0.000215120452921447 0.000172568815419934 "k=2" "SingFunc"
"3" 0.000359071894474964 0.000670137332823514 "k=3" "SingFunc"
"4" 0.000844571649430392 0.0010336393301199 "k=1" "FeatLoad"
"5" 0.00287576805391807 0.00287958504555026 "k=2" "FeatLoad"
"6" 0.00502284073113503 0.00509727857532088 "k=3" "FeatLoad"
"7" 0 0.00065735624137786 "all" "difR2"
"8" -45.4200674458863 -38.5313396359923 "survLL" "sLL"
"9" 718834.493892631 718173.120982009 "jointLL" "jointLL"
"10" 3.63644009422159 3.56307774490216 "surv_coef" "surv_coef"
"11" 2.75868602901052 2.74937186570312 "surv_coef" "surv_coef"
"12" -0.129994128079583 -0.204030809321259 "surv_coef" "surv_coef"
"13" 0.223388966323641 0.493928603256186 "surv_coef" "surv_coef"
"14" 0.13526099452252 0.269945158929583 "surv_coef" "surv_coef"
