"JM" "Two" "Comps" "Stat"
"1" 0.000162333585199576 0.00110886554458606 "k=1" "SingFunc"
"2" 8.54296706649212e-05 0.000199931378419425 "k=2" "SingFunc"
"3" 0.000779071042864916 0.00150271531634072 "k=3" "SingFunc"
"4" 0.000744642733574784 0.00106440195689472 "k=1" "FeatLoad"
"5" 0.00372021792987038 0.0034891261955426 "k=2" "FeatLoad"
"6" 0.0050334825183116 0.00503965013464444 "k=3" "FeatLoad"
"7" 0 0.000540280792439396 "all" "difR2"
"8" -22.8869618111139 -13.7375634842052 "survLL" "sLL"
"9" 714835.570918669 714065.416168801 "jointLL" "jointLL"
"10" 3.69333111762304 3.65109731476069 "surv_coef" "surv_coef"
"11" 2.99908251242458 2.95946920900248 "surv_coef" "surv_coef"
"12" -0.196682017462132 -0.320757187927643 "surv_coef" "surv_coef"
"13" 0.232612987560023 0.591551817184822 "surv_coef" "surv_coef"
"14" -0.0827667953583285 -0.108149543020792 "surv_coef" "surv_coef"
