"JM" "Two" "Comps" "Stat"
"1" 0.000147891965501346 0.000406601144313648 "k=1" "SingFunc"
"2" 0.000177131927119881 0.000131533794605006 "k=2" "SingFunc"
"3" 0.00260578270829046 0.00499154009080081 "k=3" "SingFunc"
"4" 0.00126383925170824 0.00125619954167823 "k=1" "FeatLoad"
"5" 0.00562524416265118 0.00560958098906963 "k=2" "FeatLoad"
"6" 0.00921672069156622 0.00913348809902811 "k=3" "FeatLoad"
"7" 0 0.00094615640750062 "all" "difR2"
"8" -56.1734521976372 -57.2130659101252 "survLL" "sLL"
"9" 489298.694634429 488826.077612996 "jointLL" "jointLL"
"10" 3.52606939885538 3.49862207661256 "surv_coef" "surv_coef"
"11" 2.10119762737001 2.03842225255935 "surv_coef" "surv_coef"
"12" -0.117728892599292 -0.153990479255715 "surv_coef" "surv_coef"
"13" 0.276977357735249 0.4954312532609 "surv_coef" "surv_coef"
"14" -0.124448535708548 -0.257869962252208 "surv_coef" "surv_coef"
