"JM" "Two" "Comps" "Stat"
"1" 0.000123822383491098 0.000387196428303326 "k=1" "SingFunc"
"2" 0.000138365467072517 7.95198001225395e-05 "k=2" "SingFunc"
"3" 0.00018997386161844 0.000415512921366846 "k=3" "SingFunc"
"4" 0.000735084765001395 0.00080364803183866 "k=1" "FeatLoad"
"5" 0.00309085689926618 0.00310229333353998 "k=2" "FeatLoad"
"6" 0.00539603215492479 0.00540410255446488 "k=3" "FeatLoad"
"7" 0 0.00069292745131655 "all" "difR2"
"8" -60.5238140932571 -58.0705725934419 "survLL" "sLL"
"9" 728597.063267768 727871.482672388 "jointLL" "jointLL"
"10" 3.25477553342092 3.31167812757967 "surv_coef" "surv_coef"
"11" 2.26801647163639 2.30155088775606 "surv_coef" "surv_coef"
"12" -0.252675573306906 -0.329521944857132 "surv_coef" "surv_coef"
"13" 0.235187334531846 0.498665607895734 "surv_coef" "surv_coef"
"14" 0.0425505308076695 0.0964665112656172 "surv_coef" "surv_coef"
