"JM" "Two" "Comps" "Stat"
"1" 5.60489333778481e-05 0.000352140410232117 "k=1" "SingFunc"
"2" 9.54074772220592e-05 7.52374389097028e-05 "k=2" "SingFunc"
"3" 0.000441996649552109 0.000958054709330686 "k=3" "SingFunc"
"4" 0.000882826721536481 0.00101125876234882 "k=1" "FeatLoad"
"5" 0.00260946356935379 0.00258441237361911 "k=2" "FeatLoad"
"6" 0.00511611393862234 0.00520235307646388 "k=3" "FeatLoad"
"7" 0 0.000697798163244223 "all" "difR2"
"8" -63.6640820839675 -60.5285641204405 "survLL" "sLL"
"9" 746639.667240044 745869.149703892 "jointLL" "jointLL"
"10" 3.27747449343697 3.34511333327125 "surv_coef" "surv_coef"
"11" 2.18380049546012 2.32006084803084 "surv_coef" "surv_coef"
"12" 0.00789311278044284 -0.0274025309433749 "surv_coef" "surv_coef"
"13" 0.186561000467087 0.429419600198096 "surv_coef" "surv_coef"
"14" -0.124064017509474 -0.257075623201444 "surv_coef" "surv_coef"
