"JM" "Two" "Comps" "Stat"
"1" 8.48507174368066e-05 0.000756236110093484 "k=1" "SingFunc"
"2" 5.98058979613693e-05 0.000190826055665096 "k=2" "SingFunc"
"3" 0.00335417728419854 0.00299961587531091 "k=3" "SingFunc"
"4" 0.00120555990146594 0.00142717407827173 "k=1" "FeatLoad"
"5" 0.00631407585305287 0.00631011261567321 "k=2" "FeatLoad"
"6" 0.00949637220423912 0.00954093278411657 "k=3" "FeatLoad"
"7" 0 0.000899413730301002 "all" "difR2"
"8" 20.5014922747636 24.5017014325622 "survLL" "sLL"
"9" 475015.887066626 474448.065374291 "jointLL" "jointLL"
"10" 3.34112690798877 3.1306388893064 "surv_coef" "surv_coef"
"11" 2.68640803277926 2.4599533264261 "surv_coef" "surv_coef"
"12" -0.111752578113611 -0.232949659632323 "surv_coef" "surv_coef"
"13" 0.32193495534765 0.624833320947951 "surv_coef" "surv_coef"
"14" 0.0371731839449927 0.0943463516874669 "surv_coef" "surv_coef"
