"JM" "Two" "Comps" "Stat"
"1" 0.000331247520560388 0.00255715837376983 "k=1" "SingFunc"
"2" 0.000280885071967455 0.00138571964698602 "k=2" "SingFunc"
"3" 0.000317484980475673 0.000339736904291864 "k=3" "SingFunc"
"4" 0.00123415914700772 0.00269826587416754 "k=1" "FeatLoad"
"5" 0.00529381283741112 0.00633415350461626 "k=2" "FeatLoad"
"6" 0.00859035313869115 0.00873583970216804 "k=3" "FeatLoad"
"7" 0 0.0006640415304493 "all" "difR2"
"8" 18.2279936464524 25.5273258034017 "survLL" "sLL"
"9" 495366.170672845 494591.611648739 "jointLL" "jointLL"
"10" 3.19777040951621 3.09736646744165 "surv_coef" "surv_coef"
"11" 2.83018929604591 2.57654435414544 "surv_coef" "surv_coef"
"12" -0.0554537359051276 -0.222221520578373 "surv_coef" "surv_coef"
"13" 0.20990063877152 0.532771408242861 "surv_coef" "surv_coef"
"14" 0.00997122025049037 -0.043545874202189 "surv_coef" "surv_coef"
