"JM" "Two" "Comps" "Stat"
"1" 0.000105862812305961 0.000595372222207869 "k=1" "SingFunc"
"2" 0.0002075956083427 0.000567028378651501 "k=2" "SingFunc"
"3" 0.000140422737406231 0.000286925691131305 "k=3" "SingFunc"
"4" 0.0007493968778787 0.00116620362460012 "k=1" "FeatLoad"
"5" 0.00322827498977437 0.00360289696092944 "k=2" "FeatLoad"
"6" 0.00687182068756587 0.00694654438936145 "k=3" "FeatLoad"
"7" 0 0.000604827318198553 "all" "difR2"
"8" 96.886181658525 103.987434750574 "survLL" "sLL"
"9" 736044.606770887 735250.886148316 "jointLL" "jointLL"
"10" 3.76746498316913 3.57924487176024 "surv_coef" "surv_coef"
"11" 2.84126049149081 2.5944375306798 "surv_coef" "surv_coef"
"12" -0.0103908532622149 -0.143964045547304 "surv_coef" "surv_coef"
"13" 0.215857251760721 0.516616417310819 "surv_coef" "surv_coef"
"14" -0.0369489522667586 -0.132553195135981 "surv_coef" "surv_coef"
