"JM" "Two" "Comps" "Stat"
"1" 0.000142851135724058 0.000883570884892414 "k=1" "SingFunc"
"2" 0.000203894594511614 0.00024061948742603 "k=2" "SingFunc"
"3" 0.000428676844421928 0.00080952766120449 "k=3" "SingFunc"
"4" 0.0011855050638713 0.00131974519114897 "k=1" "FeatLoad"
"5" 0.00718024211540315 0.00714511198098729 "k=2" "FeatLoad"
"6" 0.00767954107298716 0.00805483064023812 "k=3" "FeatLoad"
"7" 0 0.00092933147652563 "all" "difR2"
"8" 17.4998679471226 19.9189274904031 "survLL" "sLL"
"9" 493217.681581877 492760.543118895 "jointLL" "jointLL"
"10" 3.22149412614175 3.10519048657264 "surv_coef" "surv_coef"
"11" 3.20312256923391 3.32858010422378 "surv_coef" "surv_coef"
"12" -0.158649375722253 -0.245064305549228 "surv_coef" "surv_coef"
"13" 0.246469616909551 0.447175012079591 "surv_coef" "surv_coef"
"14" -0.0836964050903257 -0.165151010326894 "surv_coef" "surv_coef"
