"JM" "Two" "Comps" "Stat"
"1" 0.00527324247670667 0.00862291829564792 "k=1" "SingFunc"
"2" 0.052814161565679 0.0610658110541226 "k=2" "SingFunc"
"3" 1.75105656097949 1.78725969973088 "k=3" "SingFunc"
"4" 0.0116397465212121 0.0121466472366542 "k=1" "FeatLoad"
"5" 0.363932889296841 0.477346016360145 "k=2" "FeatLoad"
"6" 1.2483143057778 2.01830063498801 "k=3" "FeatLoad"
"7" 0 0.0431041252024857 "all" "difR2"
"8" 23.6842920844953 23.3412909857892 "survLL" "sLL"
"9" 219673.874983498 219660.992216318 "jointLL" "jointLL"
"10" 2.24401759754467 2.13871452708862 "surv_coef" "surv_coef"
"11" 2.31125072284165 2.32511341310144 "surv_coef" "surv_coef"
"12" -0.112441995723629 -0.187489017970798 "surv_coef" "surv_coef"
"13" 0.0770151680967615 0.292433694481432 "surv_coef" "surv_coef"
"14" -0.461410433936558 -0.532384300661713 "surv_coef" "surv_coef"
