"JM" "Two" "Comps" "Stat"
"1" 0.00837968405373224 0.010965811934119 "k=1" "SingFunc"
"2" 0.603398290487033 0.286025522299607 "k=2" "SingFunc"
"3" 1.92412064695141 1.98412041063359 "k=3" "SingFunc"
"4" 0.0320607256815575 0.0499534075401963 "k=1" "FeatLoad"
"5" 0.825458620058835 0.685913682593105 "k=2" "FeatLoad"
"6" 1.13668773823611 1.26773890272407 "k=3" "FeatLoad"
"7" 0 0.0211299809168818 "all" "difR2"
"8" 25.3691804040748 28.2777307109704 "survLL" "sLL"
"9" 245219.623360055 243088.095257724 "jointLL" "jointLL"
"10" 3.3875422649488 3.09962160851659 "surv_coef" "surv_coef"
"11" 3.30735840147345 2.92135398226866 "surv_coef" "surv_coef"
"12" -0.0173981211948412 -0.078153448403511 "surv_coef" "surv_coef"
"13" 0.0043437769199845 0.380177417075616 "surv_coef" "surv_coef"
"14" -0.108646858580174 -0.406891070603485 "surv_coef" "surv_coef"
