"JM" "Two" "Comps" "Stat"
"1" 0.000108016995395452 0.000289557084798991 "k=1" "SingFunc"
"2" 0.000183737868085841 0.000283830451173614 "k=2" "SingFunc"
"3" 0.0018896457986677 0.00155649548683507 "k=3" "SingFunc"
"4" 0.00106391484023597 0.00112381922913918 "k=1" "FeatLoad"
"5" 0.00747092775672913 0.00748593305040969 "k=2" "FeatLoad"
"6" 0.00954949691766865 0.00963002648631561 "k=3" "FeatLoad"
"7" 0 0.00092591515614715 "all" "difR2"
"8" 26.8886228181743 25.8269109608814 "survLL" "sLL"
"9" 483826.209816445 483323.617934716 "jointLL" "jointLL"
"10" 3.37445165368871 3.18769173027917 "surv_coef" "surv_coef"
"11" 2.93444616873042 2.79358784384223 "surv_coef" "surv_coef"
"12" -0.183646206103251 -0.259086692011956 "surv_coef" "surv_coef"
"13" 0.259923098698643 0.46497250515736 "surv_coef" "surv_coef"
"14" 0.0997217505137588 0.185348006246733 "surv_coef" "surv_coef"
