"JM" "Two" "Comps" "Stat"
"1" 0.00018454773275524 0.00150695263133026 "k=1" "SingFunc"
"2" 0.000228004957346383 0.000762165639477027 "k=2" "SingFunc"
"3" 0.000141654994488823 0.00047874454887488 "k=3" "SingFunc"
"4" 0.001258958607875 0.00193474035707811 "k=1" "FeatLoad"
"5" 0.00573663856119314 0.00570987496194252 "k=2" "FeatLoad"
"6" 0.00905673999016652 0.00901412515486136 "k=3" "FeatLoad"
"7" 0 0.000843086590025077 "all" "difR2"
"8" 39.2585163318836 40.6278268686314 "survLL" "sLL"
"9" 479801.071100833 479144.460178756 "jointLL" "jointLL"
"10" 3.55215391191373 3.23050182017271 "surv_coef" "surv_coef"
"11" 2.60758266857476 2.28753084683588 "surv_coef" "surv_coef"
"12" -0.288596152670146 -0.473828354779135 "surv_coef" "surv_coef"
"13" 0.297642387318296 0.562514329392089 "surv_coef" "surv_coef"
"14" 0.0322882238996271 0.0615178848735645 "surv_coef" "surv_coef"
