"JM" "Two" "Comps" "Stat"
"1" 0.000455016655626565 0.00166442289878551 "k=1" "SingFunc"
"2" 0.000310367460097296 0.00111384802462282 "k=2" "SingFunc"
"3" 0.0137155341272808 0.0136168315038764 "k=3" "SingFunc"
"4" 0.000705976638947294 0.00146606231120215 "k=1" "FeatLoad"
"5" 0.00391014112226 0.00487593967149319 "k=2" "FeatLoad"
"6" 0.00614242637146246 0.00609569375383505 "k=3" "FeatLoad"
"7" 0 0.000213377071432652 "all" "difR2"
"8" 71.1726209593168 79.5477048615508 "survLL" "sLL"
"9" 715943.84826641 715006.43902348 "jointLL" "jointLL"
"10" 3.67157552018677 3.43101490439207 "surv_coef" "surv_coef"
"11" 2.6631410612342 2.47776938029316 "surv_coef" "surv_coef"
"12" -0.165098006905059 -0.307210952457561 "surv_coef" "surv_coef"
"13" 0.216859789150255 0.503751681430746 "surv_coef" "surv_coef"
"14" 0.00638341148946078 -0.0236535078649075 "surv_coef" "surv_coef"
