"JM" "Two" "Comps" "Stat"
"1" 0.000242117629356682 0.00202171478647766 "k=1" "SingFunc"
"2" 0.000409965566832512 0.00207838270702271 "k=2" "SingFunc"
"3" 0.0145202621929488 0.0133969676056651 "k=3" "SingFunc"
"4" 0.000775653111830293 0.00241751711895389 "k=1" "FeatLoad"
"5" 0.00405918622290536 0.00482325619852764 "k=2" "FeatLoad"
"6" 0.00580575277523224 0.00572842108560675 "k=3" "FeatLoad"
"7" 0 0.000249326675175743 "all" "difR2"
"8" 82.5544094826962 88.5062752401834 "survLL" "sLL"
"9" 722045.397840196 720848.161493422 "jointLL" "jointLL"
"10" 3.30866156231523 3.14621259948767 "surv_coef" "surv_coef"
"11" 2.70057719881754 2.66495682305313 "surv_coef" "surv_coef"
"12" 0.0336551301153529 -0.11556196585976 "surv_coef" "surv_coef"
"13" 0.225740999161253 0.507675608366129 "surv_coef" "surv_coef"
"14" -0.0549310042382665 -0.0911578845337958 "surv_coef" "surv_coef"
