"JM" "Two" "Comps" "Stat"
"1" 6.76962966201101e-05 0.000166158350088106 "k=1" "SingFunc"
"2" 0.00031951635870726 0.00030799004507374 "k=2" "SingFunc"
"3" 0.000193288587164642 0.000356755768585537 "k=3" "SingFunc"
"4" 0.000707064604632301 0.000732468171438229 "k=1" "FeatLoad"
"5" 0.00537579565064696 0.00525707098434007 "k=2" "FeatLoad"
"6" 0.0069781507998232 0.0069196508157003 "k=3" "FeatLoad"
"7" 0 0.000702908329641039 "all" "difR2"
"8" 106.417105712341 106.159487813056 "survLL" "sLL"
"9" 729794.021473275 729061.786570596 "jointLL" "jointLL"
"10" 3.44210673787828 3.37313627514858 "surv_coef" "surv_coef"
"11" 3.36708629143183 3.28448925269037 "surv_coef" "surv_coef"
"12" -0.124401822135156 -0.167421092551841 "surv_coef" "surv_coef"
"13" 0.237273170470285 0.425557691466182 "surv_coef" "surv_coef"
"14" -0.0657536195743275 -0.147182916753987 "surv_coef" "surv_coef"
