"JM" "Two" "Comps" "Stat"
"1" 0.000495551100798458 0.0250417897763197 "k=1" "SingFunc"
"2" 0.00212070963163072 0.0268196107697442 "k=2" "SingFunc"
"3" 0.540305917019703 1.15203609058389 "k=3" "SingFunc"
"4" 0.0020070084520956 0.00671811994465664 "k=1" "FeatLoad"
"5" 0.00778204231942194 0.139255999443495 "k=2" "FeatLoad"
"6" 0.0174104077836976 0.462933638582005 "k=3" "FeatLoad"
"7" 0 0.0189345385656341 "all" "difR2"
"8" 14.5722709516021 15.5341321838128 "survLL" "sLL"
"9" 489464.050712007 479242.783335631 "jointLL" "jointLL"
"10" 3.56435108668933 3.36547560711629 "surv_coef" "surv_coef"
"11" 3.01608170539439 2.94994465136341 "surv_coef" "surv_coef"
"12" -0.14740271372124 -0.167191624002809 "surv_coef" "surv_coef"
"13" 0.337123018799069 0.64328902536864 "surv_coef" "surv_coef"
"14" -0.0176452133171866 -0.531800987457092 "surv_coef" "surv_coef"
