"JM" "Two" "Comps" "Stat"
"1" 8.33055898602077e-05 0.000705662514799538 "k=1" "SingFunc"
"2" 0.000130503154464027 0.000274038721436158 "k=2" "SingFunc"
"3" 0.00561158726352958 0.00559271267626996 "k=3" "SingFunc"
"4" 0.000688929607695696 0.000941607461566058 "k=1" "FeatLoad"
"5" 0.00431965285019979 0.00432364243920377 "k=2" "FeatLoad"
"6" 0.00574614818500329 0.00570075777493402 "k=3" "FeatLoad"
"7" 0 0.000551798216135602 "all" "difR2"
"8" 82.0522017692628 85.7776082993406 "survLL" "sLL"
"9" 739042.79241012 738223.021430515 "jointLL" "jointLL"
"10" 3.33092277053134 3.12870672309492 "surv_coef" "surv_coef"
"11" 2.3097612732178 2.09317744287654 "surv_coef" "surv_coef"
"12" -0.187548054326507 -0.296580376041685 "surv_coef" "surv_coef"
"13" 0.280506921192441 0.536751333675113 "surv_coef" "surv_coef"
"14" 0.0823120969791027 0.139590511160855 "surv_coef" "surv_coef"
