"JM" "Two" "Comps" "Stat"
"1" 0.00394428952345968 0.00702084071388043 "k=1" "SingFunc"
"2" 0.689279398144354 0.0289171157255657 "k=2" "SingFunc"
"3" 1.88132706310518 1.90590737902927 "k=3" "SingFunc"
"4" 0.00575334910754161 0.00289716786941787 "k=1" "FeatLoad"
"5" 0.816241534672993 0.904704859377064 "k=2" "FeatLoad"
"6" 1.07749980519256 3.4206296756421 "k=3" "FeatLoad"
"7" 0 0.0172001728923091 "all" "difR2"
"8" 91.2690044824796 95.3900617427496 "survLL" "sLL"
"9" 706656.906370483 701368.083031807 "jointLL" "jointLL"
"10" 3.28409737254166 3.18285037316504 "surv_coef" "surv_coef"
"11" 2.94338449125617 2.85801524687662 "surv_coef" "surv_coef"
"12" -0.108841282181157 -0.136831904456601 "surv_coef" "surv_coef"
"13" -0.0416479283112204 -0.017450610865083 "surv_coef" "surv_coef"
"14" -0.158029771876143 -0.452965567708027 "surv_coef" "surv_coef"
