"JM" "Two" "Comps" "Stat"
"1" 0.00013564348531106 0.000396578194182382 "k=1" "SingFunc"
"2" 0.000166837419071702 0.000161042923772765 "k=2" "SingFunc"
"3" 0.0011161048453019 0.00177594727613843 "k=3" "SingFunc"
"4" 0.000676843839392021 0.000689159618234926 "k=1" "FeatLoad"
"5" 0.00425096820021688 0.00419271595476241 "k=2" "FeatLoad"
"6" 0.0062932521336982 0.00629861771716531 "k=3" "FeatLoad"
"7" 0 0.000701355833203965 "all" "difR2"
"8" 54.5719960923713 56.9354738958594 "survLL" "sLL"
"9" 733333.579602539 732667.724629502 "jointLL" "jointLL"
"10" 3.90016688991827 3.80896107760043 "surv_coef" "surv_coef"
"11" 2.66548479212061 2.60079984556548 "surv_coef" "surv_coef"
"12" -0.124990863108331 -0.157383127529149 "surv_coef" "surv_coef"
"13" 0.149311628938745 0.36737560455238 "surv_coef" "surv_coef"
"14" -0.0945013211678965 -0.183030993024612 "surv_coef" "surv_coef"
