"JM" "Two" "Comps" "Stat"
"1" 0.000137092096952608 0.000189902780569223 "k=1" "SingFunc"
"2" 0.00034348823412327 0.00017194138688389 "k=2" "SingFunc"
"3" 0.000159103059645853 0.000136328003572252 "k=3" "SingFunc"
"4" 0.00139233860216464 0.00137458058421946 "k=1" "FeatLoad"
"5" 0.00805886500913354 0.00786722045246551 "k=2" "FeatLoad"
"6" 0.00767335926098124 0.00758917849109195 "k=3" "FeatLoad"
"7" 0 0.00103414933515256 "all" "difR2"
"8" 21.7469337607769 22.9425589309856 "survLL" "sLL"
"9" 491517.242146181 491080.269582352 "jointLL" "jointLL"
"10" 3.08734685659377 3.09105863605543 "surv_coef" "surv_coef"
"11" 3.48441818513757 3.35841302099939 "surv_coef" "surv_coef"
"12" -0.13096281547843 -0.156853966376843 "surv_coef" "surv_coef"
"13" 0.188567662189191 0.372607827469849 "surv_coef" "surv_coef"
"14" 0.0855209457685305 0.215862059553492 "surv_coef" "surv_coef"
