"JM" "Two" "Comps" "Stat"
"1" 0.0044432281984965 0.0370789831036067 "k=1" "SingFunc"
"2" 0.0298955903687792 0.152940625233863 "k=2" "SingFunc"
"3" 1.64122141771794 1.51573962862578 "k=3" "SingFunc"
"4" 0.0323338363299509 0.0453575625543972 "k=1" "FeatLoad"
"5" 0.148835794728915 0.433300408947438 "k=2" "FeatLoad"
"6" 0.451258438090491 1.35808690143 "k=3" "FeatLoad"
"7" 0 0.0164659683383227 "all" "difR2"
"8" 27.1140723106069 35.7212224487483 "survLL" "sLL"
"9" 229401.631160603 235486.633429427 "jointLL" "jointLL"
"10" 4.22304981511415 4.03583237445377 "surv_coef" "surv_coef"
"11" 2.49650068095908 3.83884956610222 "surv_coef" "surv_coef"
"12" 0.0167831054827293 -0.555072511357059 "surv_coef" "surv_coef"
"13" 0.0693129914590027 0.722408917366733 "surv_coef" "surv_coef"
"14" -0.379312571316934 -0.595472762369118 "surv_coef" "surv_coef"
