"JM" "Two" "Comps" "Stat"
"1" 0.0115565883550147 0.0104627521851664 "k=1" "SingFunc"
"2" 1.1531681080632 0.937598103549185 "k=2" "SingFunc"
"3" 1.88452908738959 1.89810092337461 "k=3" "SingFunc"
"4" 0.0252095420531768 0.0475776080681131 "k=1" "FeatLoad"
"5" 0.93490506585609 0.889596965622518 "k=2" "FeatLoad"
"6" 0.930720619291825 1.08903398911028 "k=3" "FeatLoad"
"7" 0 0.0111787892470585 "all" "difR2"
"8" 4.25690958412461 5.0223290421836 "survLL" "sLL"
"9" 246827.644441821 245882.987356213 "jointLL" "jointLL"
"10" 2.81197539181417 2.66750029795141 "surv_coef" "surv_coef"
"11" 3.11183569768602 3.08175631542778 "surv_coef" "surv_coef"
"12" -0.207059956371917 -0.307647840987861 "surv_coef" "surv_coef"
"13" -0.0915068185345046 -0.450117028130821 "surv_coef" "surv_coef"
"14" -0.223859784589315 -0.327569665494494 "surv_coef" "surv_coef"
