"JM" "Two" "Comps" "Stat"
"1" 6.08099967018223e-05 0.000454309423879176 "k=1" "SingFunc"
"2" 0.000363294482052871 0.000528007727776848 "k=2" "SingFunc"
"3" 0.00154913108939868 0.00243716531947692 "k=3" "SingFunc"
"4" 0.000755457914738931 0.000837446249886849 "k=1" "FeatLoad"
"5" 0.00469641391939614 0.00504599449867704 "k=2" "FeatLoad"
"6" 0.00556731932134371 0.00544174352198352 "k=3" "FeatLoad"
"7" 0 0.00057340854521104 "all" "difR2"
"8" 111.296229338701 112.950925768665 "survLL" "sLL"
"9" 741409.256094991 740837.983516185 "jointLL" "jointLL"
"10" 3.74823770854109 3.61618020570133 "surv_coef" "surv_coef"
"11" 2.45951053182347 2.32276714383825 "surv_coef" "surv_coef"
"12" -0.19230709127995 -0.275563255222932 "surv_coef" "surv_coef"
"13" 0.277108484238591 0.502860964824172 "surv_coef" "surv_coef"
"14" 0.0570303113501471 0.136505247612396 "surv_coef" "surv_coef"
