"JM" "Two" "Comps" "Stat"
"1" 0.00010772904800842 0.00356253543195841 "k=1" "SingFunc"
"2" 0.000514304686953975 0.00446301219639563 "k=2" "SingFunc"
"3" 0.00271391133172454 0.00138847724808286 "k=3" "SingFunc"
"4" 0.000744810412409602 0.00436602267800355 "k=1" "FeatLoad"
"5" 0.00365526804496122 0.00728497486795087 "k=2" "FeatLoad"
"6" 0.00598527596275334 0.0060879001549267 "k=3" "FeatLoad"
"7" 0 3.52523389479664e-05 "all" "difR2"
"8" 82.9873744833643 92.107703551676 "survLL" "sLL"
"9" 725760.520083413 724067.738816471 "jointLL" "jointLL"
"10" 2.98265602869183 2.74248460253173 "surv_coef" "surv_coef"
"11" 2.30090410622444 2.21658163515539 "surv_coef" "surv_coef"
"12" -0.109400262826305 -0.344018704532976 "surv_coef" "surv_coef"
"13" 0.258488527292716 0.601594860530532 "surv_coef" "surv_coef"
"14" -0.0862526016456361 -0.196876193432811 "surv_coef" "surv_coef"
