"JM" "Two" "Comps" "Stat"
"1" 0.000119236750484311 0.000568426545928699 "k=1" "SingFunc"
"2" 0.00035885033457284 0.000431976963410911 "k=2" "SingFunc"
"3" 0.000359019760623943 0.000813642675641634 "k=3" "SingFunc"
"4" 0.00133446913674307 0.00140389641265634 "k=1" "FeatLoad"
"5" 0.00682990833473248 0.00693062585661178 "k=2" "FeatLoad"
"6" 0.00834846314801783 0.00841662646849693 "k=3" "FeatLoad"
"7" 0 0.00104234621571553 "all" "difR2"
"8" 19.585694610636 21.6155938315442 "survLL" "sLL"
"9" 472125.543016873 471651.925744352 "jointLL" "jointLL"
"10" 3.73154001057402 3.64894822736378 "surv_coef" "surv_coef"
"11" 2.76309826228677 2.73314783416125 "surv_coef" "surv_coef"
"12" -0.0292425046660845 -0.0965682030540231 "surv_coef" "surv_coef"
"13" 0.21998409629876 0.456857895192788 "surv_coef" "surv_coef"
"14" 0.0415944211849702 0.0946831035289613 "surv_coef" "surv_coef"
