"JM" "Two" "Comps" "Stat"
"1" 0.00015211177149249 0.0011614143202232 "k=1" "SingFunc"
"2" 0.000171585967397852 0.00055869669596966 "k=2" "SingFunc"
"3" 0.000165936627884118 0.00192181624434165 "k=3" "SingFunc"
"4" 0.00076174252943645 0.00100970642737111 "k=1" "FeatLoad"
"5" 0.00539601650717329 0.00535532506632103 "k=2" "FeatLoad"
"6" 0.00719258047089755 0.00726311107849515 "k=3" "FeatLoad"
"7" 0 0.000579752078381124 "all" "difR2"
"8" 92.2357631859553 98.6207658301541 "survLL" "sLL"
"9" 727963.426457237 727006.12679426 "jointLL" "jointLL"
"10" 3.67300271915232 3.60546880164784 "surv_coef" "surv_coef"
"11" 3.23027162935357 3.10352571997209 "surv_coef" "surv_coef"
"12" -0.132761384653873 -0.249885751953228 "surv_coef" "surv_coef"
"13" 0.237229678613472 0.503757141348637 "surv_coef" "surv_coef"
"14" 0.0432063498235375 0.037702385492539 "surv_coef" "surv_coef"
