"JM" "Two" "Comps" "Stat"
"1" 6.19042210185413e-05 0.00301620297901082 "k=1" "SingFunc"
"2" 0.000135375632675889 0.000970434800688274 "k=2" "SingFunc"
"3" 8.61325125625121e-05 0.000306207214094709 "k=3" "SingFunc"
"4" 0.000711545270312598 0.002323887981091 "k=1" "FeatLoad"
"5" 0.00424924780531989 0.00418549022434167 "k=2" "FeatLoad"
"6" 0.00546582721363751 0.00559824945573454 "k=3" "FeatLoad"
"7" 0 0.000377865883969597 "all" "difR2"
"8" 90.884620692676 98.4780871340852 "survLL" "sLL"
"9" 742991.378865158 741632.199398071 "jointLL" "jointLL"
"10" 3.46053635412385 3.21318173575003 "surv_coef" "surv_coef"
"11" 2.57922209358037 2.45595147529866 "surv_coef" "surv_coef"
"12" -0.109213147664455 -0.314274101617812 "surv_coef" "surv_coef"
"13" 0.269100797774958 0.538623237194931 "surv_coef" "surv_coef"
"14" 0.0226169509417567 0.093488580998605 "surv_coef" "surv_coef"
