"JM" "Two" "Comps" "Stat"
"1" 0.000210162933414669 0.00104750031970065 "k=1" "SingFunc"
"2" 0.000233173174688255 0.000389705581284392 "k=2" "SingFunc"
"3" 0.000379288963702801 0.000986680877227599 "k=3" "SingFunc"
"4" 0.00112097794383294 0.00130066880909617 "k=1" "FeatLoad"
"5" 0.00660957714592304 0.00666104218789268 "k=2" "FeatLoad"
"6" 0.00937454079864386 0.00937556466521029 "k=3" "FeatLoad"
"7" 0 0.000901473082104642 "all" "difR2"
"8" 7.33995584169613 12.0698833871936 "survLL" "sLL"
"9" 479176.911325148 478612.451787011 "jointLL" "jointLL"
"10" 3.35223317430267 3.19875284965687 "surv_coef" "surv_coef"
"11" 2.85384048405453 2.68580575396932 "surv_coef" "surv_coef"
"12" -0.0903146190666013 -0.180929268336032 "surv_coef" "surv_coef"
"13" 0.224477853901273 0.486159312954956 "surv_coef" "surv_coef"
"14" 0.0272829949397848 0.0685194833378552 "surv_coef" "surv_coef"
