"JM" "Two" "Comps" "Stat"
"1" 0.000126109510630554 0.0016291630926055 "k=1" "SingFunc"
"2" 0.000168070553399677 0.000417199396446837 "k=2" "SingFunc"
"3" 0.00247379710275946 0.000502457875476423 "k=3" "SingFunc"
"4" 0.000681601968967771 0.00123719876459483 "k=1" "FeatLoad"
"5" 0.00438650929479501 0.00434784595867769 "k=2" "FeatLoad"
"6" 0.00544714147480194 0.00548276955454295 "k=3" "FeatLoad"
"7" 0 0.000515529373911194 "all" "difR2"
"8" 117.921086137536 123.044039779511 "survLL" "sLL"
"9" 736174.309829931 735246.325516543 "jointLL" "jointLL"
"10" 3.50288408013616 3.46411083734381 "surv_coef" "surv_coef"
"11" 2.81011740003896 2.6235759075397 "surv_coef" "surv_coef"
"12" -0.276332058668165 -0.480003256510073 "surv_coef" "surv_coef"
"13" 0.300630161322507 0.583867827729551 "surv_coef" "surv_coef"
"14" 0.0125058648945488 0.0711490247719781 "surv_coef" "surv_coef"
