"JM" "Two" "Comps" "Stat"
"1" 4.62403109008364e-05 0.00015824915801189 "k=1" "SingFunc"
"2" 0.000187754788565572 0.000183574659623403 "k=2" "SingFunc"
"3" 0.000465970965979313 0.000245386621124197 "k=3" "SingFunc"
"4" 0.000831023997759935 0.00090636180020208 "k=1" "FeatLoad"
"5" 0.00604031120491403 0.00603305633803801 "k=2" "FeatLoad"
"6" 0.00671556907366449 0.00666203498294421 "k=3" "FeatLoad"
"7" 0 0.000714424194524166 "all" "difR2"
"8" 95.6539286076496 97.9125662471161 "survLL" "sLL"
"9" 722757.745798821 722091.619072524 "jointLL" "jointLL"
"10" 3.38562311626708 3.24388102631417 "surv_coef" "surv_coef"
"11" 3.24469687316672 3.20852707600044 "surv_coef" "surv_coef"
"12" -0.138080387534974 -0.202191367199215 "surv_coef" "surv_coef"
"13" 0.251361875595326 0.458754286955668 "surv_coef" "surv_coef"
"14" 0.0186260000857417 -0.0223936683699435 "surv_coef" "surv_coef"
