"","Time","Type","Method"
"1",35113.64,"MF","JM"
"2",9.63899999999558,"DP","JM"
"3",32951.192,"MF","JM_S"
"4",8.26400000001013,"DP","JM_S"
"5",0.180999999996857,"MF","CPH"
"6",4.3240000000078,"DP","CPH"
