"","iAUC","iBS","LmT","Method"
"1",0.654419239572207,0.0539764655971785,12,"JM"
"2",0.478579539254755,0.0541984801458543,12,"JM_S"
"3",0.663742504324279,0.055707595915207,12,"CPH"
