"","iAUC","iBS","LmT","Method"
"1",0.714509919502466,0.101150300511197,24,"JM"
"2",0.531819948198991,0.11267039008849,24,"JM_S"
"3",0.744008852687136,0.103860150452881,24,"CPH"
