"","Time","Type","Method"
"1",34805.135,"MF","JM"
"2",9.87099999999919,"DP","JM"
"3",32994.735,"MF","JM_S"
"4",8.88700000000244,"DP","JM_S"
"5",0.192999999999302,"MF","CPH"
"6",4.39999999999418,"DP","CPH"
