"","Time","Type","Method"
"1",20246.517,"MF","JM"
"2",8.46299999999974,"DP","JM"
"3",19146.242,"MF","JM_S"
"4",9.85699999999633,"DP","JM_S"
"5",0.114000000001397,"MF","CPH"
"6",5.71800000000076,"DP","CPH"
