"","Time","Type","Method"
"1",18527.904,"MF","JM"
"2",5.18000000000029,"DP","JM"
"3",23087.9,"MF","JM_S"
"4",4.05599999999686,"DP","JM_S"
"5",0.110000000000582,"MF","CPH"
"6",1.02899999999499,"DP","CPH"
