"","iAUC","iBS","LmT","Method"
"1",0.680718718667713,0.071790427657926,18,"JM"
"2",0.591101864898623,0.0793610060542233,18,"JM_S"
"3",0.676657224986562,0.0683586463611577,18,"CPH"
